id,rf,norm_rf,weighted_rf,kf_score,n_tips,marker,method,runtime_seconds,gpu_memory_mb,clock_rate,seq_length,model,saved_at
15_100_tips,82.0,0.422680412371134,0.6517381276000009,0.1262413673648361,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
18_100_tips,16.0,0.0824742268041237,14.868384180299994,2.9178813528793968,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
4_10_tips,0.0,0.0,1.4883474588000003,0.7303862467255063,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
9_50_tips,12.0,0.1276595744680851,1.9467335909,0.5076713122934726,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
14_200_tips,32.0,0.0812182741116751,29.800298445960003,3.571003293734497,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
13_50_tips,6.0,0.0638297872340425,6.930737201,1.8083546887197228,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
10_100_tips,18.0,0.0927835051546391,12.945622994500004,2.1337091366005074,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
0_200_tips,112.0,0.2842639593908629,8.681581447699966,1.539527808429989,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
9_200_tips,50.0,0.1269035532994923,12.706120450099991,1.5910665243387363,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
7_20_tips,4.0,0.1176470588235294,1.2730617700000002,0.4046090868265564,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
19_50_tips,6.0,0.0638297872340425,9.75892219,2.401040589068866,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
8_20_tips,4.0,0.1176470588235294,0.3105441419999999,0.0966843353452312,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
13_10_tips,2.0,0.1428571428571428,2.50344698,1.1683970781458597,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
19_200_tips,392.0,1.0,13.375349380000005,1.5130253097572386,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
11_200_tips,58.0,0.1472081218274111,15.780349395999997,2.49254424286731,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
8_10_tips,2.0,0.1428571428571428,0.6250960899999999,0.2966425579063633,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
18_200_tips,393.0,1.0,23.538959756000025,2.430565372145026,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
6_20_tips,2.0,0.0588235294117647,3.1498799499999994,0.9948403057013392,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
5_20_tips,0.0,0.0,5.62155782,3.646472723345132,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
7_50_tips,10.0,0.1063829787234042,11.50373084,2.660442734178643,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
9_10_tips,0.0,0.0,0.63625219,0.4059980047642686,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
19_20_tips,2.0,0.0588235294117647,5.165958279999999,1.7434091551787916,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
11_50_tips,85.0,1.0,0.2071763591219999,0.0423021425989996,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
3_50_tips,12.0,0.1276595744680851,5.112344820000001,1.2274878626938572,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
2_10_tips,2.0,0.1428571428571428,8.78505167,3.8833626386612616,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
19_10_tips,4.0,0.2857142857142857,0.09871844,0.0477597406333975,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
16_100_tips,38.0,0.1958762886597938,15.959322254000003,2.9416726568893985,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
0_20_tips,2.0,0.0588235294117647,1.5840239699999998,0.5708301507631621,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
0_10_tips,4.0,0.2857142857142857,5.882315950000001,2.799859874725026,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
8_100_tips,22.0,0.1134020618556701,11.103895960000004,2.266209764686565,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
4_50_tips,16.0,0.1702127659574468,6.111388894000002,1.3126247840548115,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
8_50_tips,92.0,1.0,0.6350153034000001,0.1091101129230644,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
10_200_tips,62.0,0.1573604060913705,65.63470437699999,11.483530822208843,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
2_200_tips,88.0,0.2233502538071066,10.613046330999987,1.916243119597656,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
10_20_tips,33.0,1.0,0.16139708843,0.0480036041064597,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
6_100_tips,34.0,0.1752577319587628,4.0055554652000005,0.7342723386023325,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
2_20_tips,12.0,0.3529411764705882,4.81839529,1.7916068995706242,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
15_20_tips,4.0,0.1176470588235294,3.2528777900000008,1.3350825833652529,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
3_200_tips,385.0,1.0,3.4968569636400013,0.3724805078230574,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
1_50_tips,93.0,1.0,0.6987201520000003,0.1185688559363204,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
17_100_tips,193.0,1.0,5.014685417600003,0.6647621342837745,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
6_50_tips,8.0,0.0851063829787234,2.18680426,0.5638848200614218,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
17_200_tips,70.0,0.1776649746192893,18.54667688000001,2.4777539779196065,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
13_20_tips,0.0,0.0,0.94663648,0.3100281390914805,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
18_50_tips,20.0,0.2127659574468085,1.1628347339999998,0.2782300629843039,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
11_100_tips,193.0,1.0,24.438776136000016,4.324986921633388,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
15_200_tips,392.0,1.0,16.78611941818,1.7540751234841268,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
9_100_tips,28.0,0.1443298969072164,4.977579390000001,0.9108812382411504,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
6_10_tips,0.0,0.0,0.6835262400000001,0.2998216366042198,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
10_50_tips,12.0,0.1276595744680851,9.440325010000002,2.956284498472416,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
1_20_tips,8.0,0.2352941176470588,10.262117799999997,2.707904480623138,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
7_200_tips,74.0,0.1878172588832487,14.622947662,2.42743254231646,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
18_20_tips,6.0,0.1764705882352941,7.7557868600000015,2.9226032550986707,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
6_200_tips,70.0,0.1776649746192893,9.32017883,1.1365829810166554,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
4_100_tips,192.0,1.0,12.894090622000006,1.7054135620191326,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
5_50_tips,8.0,0.0851063829787234,0.8425317500000002,0.174265910160468,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
16_50_tips,6.0,0.0638297872340425,7.543518629999999,1.6581454126486024,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
5_200_tips,392.0,1.0,18.931496187780013,2.5670745767403367,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
15_10_tips,0.0,0.0,2.3352407700000004,1.2012336576807752,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
1_200_tips,42.0,0.1065989847715736,13.541689790000005,1.5812935184639014,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
0_100_tips,190.0,1.0,8.814189392600001,1.3691490316235468,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
12_100_tips,193.0,1.0,11.372178706000003,1.446637394762444,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
3_100_tips,26.0,0.134020618556701,9.491603684,1.7750401519782066,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
0_50_tips,2.0,0.0212765957446808,4.22791635,1.144535902180661,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
4_200_tips,392.0,1.0,26.3394995426,2.90773358970993,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
12_10_tips,0.0,0.0,2.1562612000000003,0.9133982727178664,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
2_100_tips,46.0,0.2371134020618556,4.746028506000003,0.8113431950690325,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
17_10_tips,0.0,0.0,0.58143035,0.2659221185901938,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
1_100_tips,192.0,1.0,23.132421510000004,3.8853657978928258,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
5_100_tips,192.0,1.0,1.6729548303399997,0.2144104840857408,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
10_10_tips,2.0,0.1428571428571428,1.6061249100000003,0.8369392295896411,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
9_20_tips,6.0,0.1764705882352941,20.64908446,7.175586330381103,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
8_200_tips,393.0,1.0,43.88326636499996,6.9042161937479785,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
12_20_tips,2.0,0.0588235294117647,1.0676276000000002,0.4795881137573847,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
11_20_tips,4.0,0.1176470588235294,10.292969400000002,4.256452806425328,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
7_10_tips,0.0,0.0,2.92029385,1.4239488916570218,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
15_50_tips,86.0,1.0,0.2329809270599999,0.0382626462986219,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
17_20_tips,10.0,0.2941176470588235,8.40098245,2.6359406890521435,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
3_10_tips,0.0,0.0,0.6156187799999999,0.3133002746199058,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
12_50_tips,93.0,1.0,0.17080532478,0.0342039228652451,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
4_20_tips,4.0,0.1176470588235294,3.3855602400000007,1.7736440725167475,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
16_200_tips,391.0,1.0,16.5193010504,1.4420557115839334,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
11_10_tips,0.0,0.0,1.07281718,0.5164281467672936,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
3_20_tips,0.0,0.0,4.99488533,1.751505466497173,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
16_20_tips,4.0,0.1176470588235294,1.78129649,0.7825965738624655,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
13_200_tips,393.0,1.0,43.341038176000005,4.031331465703757,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
13_100_tips,62.0,0.3195876288659793,2.800477400000001,0.6486304564009665,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
1_10_tips,2.0,0.1428571428571428,1.2924249600000004,0.8907539044390382,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
14_100_tips,12.0,0.0618556701030927,7.239728409999999,1.1758764696581985,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
14_50_tips,12.0,0.1276595744680851,15.78663162,3.512704605131676,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
14_10_tips,2.0,0.1428571428571428,2.04112045,1.2039680018406451,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
18_10_tips,4.0,0.2857142857142857,4.68859073,2.6614812928722817,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
16_10_tips,0.0,0.0,0.5695661599999998,0.3660254050184451,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
12_200_tips,56.0,0.1421319796954314,7.478436438599999,0.9449997092567946,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
17_50_tips,16.0,0.1702127659574468,1.2012698919999996,0.3083712487004917,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
2_50_tips,16.0,0.1702127659574468,13.233193469999998,2.801490109467096,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
14_20_tips,6.0,0.1764705882352941,5.59973861,4.110820309404819,20,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
19_100_tips,22.0,0.1134020618556701,5.596104625999997,0.9297720680215558,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
5_10_tips,0.0,0.0,1.7062292299999997,1.0649533780984632,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
7_100_tips,40.0,0.2061855670103092,5.673410679999999,1.107995107365592,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
15_100_tips,191.0,1.0,2.0395954459999994,0.3240243235953054,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
14_200_tips,46.0,0.116751269035533,29.36006471875999,3.346523474995089,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
13_50_tips,6.0,0.0638297872340425,6.560477310000001,1.7419851433525226,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
4_10_tips,2.0,0.1428571428571428,1.442343152,0.6968409014456018,10,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
18_100_tips,38.0,0.1958762886597938,14.423478919999996,2.726804676459877,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
9_50_tips,14.0,0.1489361702127659,1.9524817438,0.5191206079896333,50,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
10_100_tips,24.0,0.1237113402061855,12.408372222,1.966940703221132,100,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
0_200_tips,392.0,1.0,29.716232962399992,3.804823093657315,200,,FastME,4.055130243301392,,2.0,300,Cherry,2026-09-18T12:00:34.094444
4_10_tips,0.0,0.0,15.782663649999996,12.672235588094486,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
14_10_tips,4.0,0.2857142857142857,22.39266595,14.196184636698824,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
5_10_tips,0.0,0.0,13.89675265,9.280116846011456,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
6_20_tips,10.0,0.2941176470588235,35.20183673,10.730306371249377,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
15_10_tips,0.0,0.0,4.17950696,2.2307189467046014,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
5_20_tips,8.0,0.2352941176470588,12.65650625,4.187695737648216,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
13_10_tips,0.0,0.0,3.7752125,1.8747949509741453,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
2_10_tips,2.0,0.1428571428571428,1.16590856,0.4689967896598448,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
19_50_tips,14.0,0.1489361702127659,31.449841368,8.127102516181615,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
6_50_tips,18.0,0.1914893617021276,25.257595440000003,6.843477661294701,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
6_10_tips,0.0,0.0,0.4279539300000001,0.1919421464896615,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
19_10_tips,4.0,0.2857142857142857,53.57069311,25.00629102649351,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
1_20_tips,8.0,0.2352941176470588,75.82889862,32.65529299308527,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
16_20_tips,6.0,0.1764705882352941,56.88522257,21.853042372941303,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
15_50_tips,18.0,0.1914893617021276,0.6238744488,0.1314940530912191,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
19_20_tips,2.0,0.0588235294117647,9.693163686000002,3.119950337891942,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
18_50_tips,18.0,0.1914893617021276,0.905273519,0.2042939068660722,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
18_20_tips,10.0,0.2941176470588235,30.66713847,11.601675467093983,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
10_20_tips,0.0,0.0,5.77335163,2.445657203871353,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
15_20_tips,6.0,0.1764705882352941,19.26254649,6.889717722971778,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
4_20_tips,4.0,0.1176470588235294,16.72738119,5.8959061511844855,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
8_20_tips,2.0,0.0588235294117647,6.80521251,2.3479249650460683,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
2_20_tips,4.0,0.1176470588235294,15.1026621,4.535630645560091,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
0_20_tips,2.0,0.0588235294117647,14.004785549999998,8.587958555158782,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
9_50_tips,44.0,0.4680851063829787,0.3628866720000001,0.1218888090589541,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
16_10_tips,0.0,0.0,0.40587659,0.2777694761849208,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
16_50_tips,38.0,0.4042553191489361,149.40554662000005,35.283869017966765,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
14_20_tips,16.0,0.4705882352941176,73.42805621000002,21.927009968156025,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
12_20_tips,4.0,0.1176470588235294,26.1407368,11.280355919598682,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
5_50_tips,22.0,0.2340425531914893,24.422092498,5.544541934388202,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
12_50_tips,14.0,0.1489361702127659,4.994225508,2.360620568715112,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
1_10_tips,0.0,0.0,15.22516936,10.401291113213572,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
7_10_tips,0.0,0.0,5.497374839999999,2.4348839498642407,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
7_20_tips,2.0,0.0588235294117647,7.010572249999999,2.535335406937031,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
1_50_tips,20.0,0.2127659574468085,70.66097855999999,19.389930182127383,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
13_20_tips,2.0,0.0588235294117647,5.860067929999999,3.0918850694709152,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
0_50_tips,8.0,0.0851063829787234,19.273294810000003,4.964030173950492,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
3_20_tips,2.0,0.0588235294117647,9.07290612,5.705953794459593,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
18_10_tips,2.0,0.1428571428571428,49.35778718,25.358437553938906,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
11_20_tips,8.0,0.2352941176470588,32.51512889999999,13.52442978766872,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
11_50_tips,14.0,0.1489361702127659,29.2795931791,13.45330861343495,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
3_50_tips,2.0,0.0212765957446808,4.821121700000001,1.1527208787653984,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
2_50_tips,14.0,0.1489361702127659,13.24098086,3.523711469494568,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
8_50_tips,12.0,0.1276595744680851,30.8825236392,8.781877593165742,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
9_10_tips,2.0,0.1428571428571428,1.02009957,0.5486940541765044,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
3_10_tips,0.0,0.0,0.26322879,0.1165482099954139,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
0_10_tips,0.0,0.0,7.999014020000001,4.006074598852786,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
11_10_tips,4.0,0.2857142857142857,31.51110467,20.3949240013684,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
10_50_tips,8.0,0.0851063829787234,30.149814878,6.927422593557749,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
7_50_tips,22.0,0.2340425531914893,16.197967830000003,5.222318460846076,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
12_10_tips,0.0,0.0,0.5031904,0.2373727099793002,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
13_50_tips,4.0,0.0425531914893617,16.076789790000003,3.602370141514037,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
4_50_tips,32.0,0.3404255319148936,82.88111751999998,23.156531825794936,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
17_20_tips,2.0,0.0588235294117647,6.17821604,2.1732981417192327,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
14_50_tips,16.0,0.1702127659574468,47.037794318,11.67513189739743,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
8_10_tips,2.0,0.1428571428571428,5.48197377,3.414431576936012,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
17_50_tips,18.0,0.1914893617021276,15.414370180000002,3.238545968424664,50,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
9_20_tips,2.0,0.0588235294117647,6.159317839999999,2.20486086712884,20,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
17_10_tips,2.0,0.1428571428571428,33.34986171,24.37604386224566,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
10_10_tips,4.0,0.2857142857142857,3.4775743300000004,1.6977002729471045,10,,Phyloformer,336.40900802612305,,4.0,300,Cherry,2026-09-19T04:55:13.877893
14_10_tips,6.0,0.4285714285714285,18.4730183101,10.82502308797642,10,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
6_100_tips,22.0,0.1134020618556701,11.362747096699994,1.769227704416987,100,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
6_20_tips,8.0,0.2352941176470588,25.58042185,7.762191476207689,20,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
13_100_tips,122.0,0.6288659793814433,0.2899677699599984,0.0471130833824506,100,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
9_100_tips,32.0,0.1649484536082474,13.357372041200003,2.4546201188688808,100,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
15_10_tips,0.0,0.0,3.2864769823,1.642905573974672,10,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
19_50_tips,18.0,0.1914893617021276,23.2802464627,5.209224483122863,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
18_200_tips,84.0,0.2131979695431472,6.6167605361,1.0615150591022606,200,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
